source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km
all,11000000.0,22.3,1.0,2.0,23.0,"Москва, ул. Южнопортовая, 28а (8 км до центра)",55.704697,37.69719,Кожуховская,9.0,18.8,без отделки,монолитно-кирпичный,,,не угловая,,28а,Детская площадка,,нет,https://msk.etagi.com/realty/12218102/,raw,0.75,geo_recomputed,7.35,8.36,1.0,0.82,0.68,0.34
all,14125000.0,43.3,2.0,3.0,5.0,"Москва, ул. Борисовская, 27",55.791253,37.734856,Измайлово,7.0,4.5,требует ремонта / частичный ремонт,кирпичные,1960.0,2.64,не угловая,,27,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12218287/,raw,0.58,geo_recomputed,8.63,6.64,0.25,0.07,0.22,0.47
all,24500000.0,57.0,3.0,6.0,9.0,"Москва, ул. Иерусалимская, 8 (5 км до центра)",55.731789,37.676232,Пролетарская,7.0,6.5,косметический ремонт,кирпичные,1974.0,2.64,не угловая,пассажирский,8,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12195713/,raw,0.58,geo_recomputed,4.42,10.28,0.29,0.06,0.13,0.24
all,28300000.0,73.1,3.0,2.0,17.0,"Москва, ул. Мусы Джалиля, 5к1",55.63003,37.744136,Борисово,3.0,10.0,,панельные,1983.0,2.64,не угловая,"пассажирский, грузовой",5к1,Двор,,нет,https://msk.etagi.com/realty/12196362/,raw,0.28,geo_recomputed,15.79,2.64,0.27,0.21,0.43,0.2
all,26000000.0,37.1,2.0,2.0,9.0,"Москва, ул. Волгоградский проспект, 9с1 (5 км до центра)",55.730831,37.674885,Пролетарская,6.0,10.0,косметический ремонт,блочные,1966.0,2.64,не угловая,"пассажирский, грузовой",9с1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12197765/,raw,0.51,geo_recomputed,4.41,10.35,0.3,0.08,0.16,0.11
all,12000000.0,38.3,1.0,20.0,23.0,"Москва, ул. Старокрымская, 15к1 (19 км до центра)",55.557948,37.557268,Бутово,13.0,9.0,черновая отделка,монолитные,2017.0,2.0,не угловая,"пассажирский, грузовой",15к1,Двор,"наземный паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/12198043/,raw,1.08,geo_recomputed,21.91,2.74,0.15,0.3,0.77,0.8
all,22900000.0,72.6,3.0,15.0,17.0,"Москва, ул. Кантемировская, 16к1а",55.638435,37.665309,Кантемировская,8.0,10.2,евроремонт,кирпич красный,1988.0,2.64,не угловая,"грузовой, пассажирский",16к1а,Детская площадка,,нет,https://msk.etagi.com/realty/12198524/,raw,0.63,geo_recomputed,13.03,6.56,0.45,0.14,0.39,0.24
all,39700000.0,70.3,3.0,9.0,16.0,"Москва, ул. Нижние Мнёвники, 9 (36 км до центра)",55.751933,37.45389,Терехово,7.0,18.4,черновая отделка,монолитно-кирпичный,2024.0,2.7,не угловая,"пассажирский, грузовой",9,Двор,"наземный паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/12200226/,raw,0.56,geo_recomputed,10.12,5.27,0.26,1.71,1.9,1.39
all,73000000.0,96.1,4.0,5.0,25.0,"Москва, ул. Нижние Мнёвники, 16к1 (10 км до центра)",55.748848,37.455184,Терехово,4.0,12.0,евроремонт,панельные,,,не угловая,,16к1,Двор,,нет,https://msk.etagi.com/realty/12200251/,raw,0.3,geo_recomputed,10.05,5.25,0.14,1.42,1.75,1.47
all,29000000.0,88.6,3.0,4.0,5.0,"Москва, ул. Ремизова, 7",55.676844,37.600693,Нагорная,9.0,8.7,косметический ремонт,кирпичные,,2.5,не угловая,"пассажирский, грузовой",7,Двор,,нет,https://msk.etagi.com/realty/12200388/,raw,0.75,geo_recomputed,8.43,9.72,0.18,0.21,0.21,0.07
all,14100000.0,36.0,1.0,15.0,15.0,"Москва, ул. Пролетарский проспект, 43к1",55.631879,37.663153,Кантемировская,8.0,9.0,косметический ремонт,кирпичные,1971.0,2.64,не угловая,"пассажирский, грузовой",43к1,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12201401/,raw,0.64,geo_recomputed,13.71,6.05,0.25,0.09,0.35,0.29
all,14100000.0,38.3,1.0,4.0,24.0,"Москва, ул. Парковая, 33",55.851475,37.379528,Митино,15.0,9.0,косметический ремонт,монолитный железобетонный каркас,,2.64,не угловая,,33,Детская площадка,,нет,https://msk.etagi.com/realty/12201513/,raw,1.29,geo_recomputed,18.43,0.83,0.8,0.41,0.76,0.48
all,18500000.0,35.6,2.0,7.0,9.0,"Москва, ул. Мичуринский проспект, 8к2 (9 км до центра)",55.705102,37.509478,Ломоносовский проспект,10.0,6.0,евроремонт,блочные,1961.0,2.64,не угловая,грузовой,8к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12202439/,raw,0.82,geo_recomputed,8.46,6.24,0.35,0.09,0.36,0.56
all,15100000.0,30.9,1.0,2.0,5.0,"Москва, ул. Буракова, 15/1 (6 км до центра)",55.762125,37.730706,Сортировочная,8.0,6.0,косметический ремонт,кирпичные,,,,,,,,,https://msk.etagi.com/realty/12184746/,raw,0.64,geo_recomputed,7.29,7.02,0.1,0.19,0.21,0.37
all,18499000.0,45.0,1.0,3.0,23.0,"Москва, ул. Нахимовский проспект, 31к3 (9 км до центра)",55.670696,37.581352,Профсоюзная,17.0,13.0,евроремонт,монолитные,2022.0,,не угловая,пассажирский,31к3,Двор,"подземный паркинг, наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12185028/,raw,1.41,geo_recomputed,9.31,8.33,0.31,0.51,0.1,0.21
all,23000000.0,44.7,2.0,7.0,24.0,"Москва, ул. Тайнинская, 9/5 (15 км до центра)",55.883146,37.683778,Медведково,18.0,20.1,евроремонт,монолитные,,2.85,не угловая,,9/5,Двор,,нет,https://msk.etagi.com/realty/12187389/,raw,1.49,geo_recomputed,15.17,1.29,0.21,0.18,0.24,0.32
all,16700000.0,60.4,3.0,6.0,9.0,"Москва, ул. Ясеневая, 8к1",55.599926,37.718561,Домодедовская,14.0,8.0,косметический ремонт,панельные,1975.0,2.64,не угловая,"пассажирский, грузовой",8к1,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12187675/,raw,1.14,geo_recomputed,18.12,1.12,0.15,0.21,0.51,0.15
all,,,,,,,,,,,,,,,,,,,,,,https://msk.etagi.com/realty/12187756/,missing,,missing,,,,,,
all,10950000.0,33.0,1.0,3.0,9.0,"Москва, ул. Ферганский проезд, 12",55.694895,37.818939,Юго-Восточная,20.0,6.5,требует ремонта / частичный ремонт,монолитные,1968.0,2.64,не угловая,"пассажирский, грузовой",12,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12188105/,raw,1.68,geo_recomputed,14.24,0.64,0.26,0.24,0.21,0.48
all,14450000.0,52.0,2.0,5.0,14.0,"Москва, ул. проспект 40 лет Октября, 19",55.676798,37.746561,Люблино,11.0,9.0,косметический ремонт,кирпичные,1977.0,,,,,,,,https://msk.etagi.com/realty/12188248/,raw,0.95,geo_recomputed,11.73,5.39,0.24,0.21,0.32,0.05
all,16200000.0,44.1,1.0,11.0,14.0,"Москва, ул. Перовская, 66к6 (19 км до центра)",55.744191,37.803317,Кусково,8.0,9.4,евроремонт,панельные,2013.0,2.64,не угловая,"пассажирский, грузовой",66к6,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12188864/,raw,0.71,geo_recomputed,11.78,2.41,0.1,0.01,0.54,0.33
all,17150000.0,60.4,3.0,1.0,12.0,"Москва, ул. Генерала Тюленева, 13",55.623448,37.483328,Генерала Тюленева,4.0,6.7,косметический ремонт,панельные,1974.0,2.64,не угловая,"пассажирский, грузовой",13,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12189031/,raw,0.35,geo_recomputed,16.54,0.29,0.22,0.22,0.35,0.25
all,22200000.0,57.9,2.0,33.0,33.0,"Москва, ул. Тагильская, 3к3",55.816915,37.758653,Бульвар Рокоссовского,16.0,21.3,евроремонт,каркасно-панельный,,,не угловая,,3к3,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/12189125/,raw,1.36,geo_recomputed,11.48,3.99,0.47,0.06,0.63,0.04
all,15900000.0,44.7,2.0,1.0,9.0,"Москва, ул. Профсоюзная, 136к3",55.629582,37.50955,Коньково,8.0,6.0,косметический ремонт,панельные,,,не угловая,,136к3,Двор,,нет,https://msk.etagi.com/realty/12190501/,raw,0.65,geo_recomputed,15.17,2.04,0.21,0.25,0.51,0.31
all,28800000.0,58.6,2.0,13.0,25.0,"Москва, ул. проспект Вернадского, 42к1",55.675103,37.499516,Проспект Вернадского,4.0,9.2,евроремонт,железобетонные,,,не угловая,,42к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12178654/,raw,0.36,geo_recomputed,11.24,4.31,0.35,0.17,0.12,0.26
all,25500000.0,62.0,3.0,7.0,12.0,"Москва, ул. Каширское шоссе, 112к1",55.607855,37.716782,Домодедовская,3.0,7.0,,кирпичные,1974.0,2.64,не угловая,пассажирский,112к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12178693/,raw,0.25,geo_recomputed,17.26,1.9,0.17,0.14,0.46,0.24
all,22900000.0,70.0,2.0,17.0,18.0,"Москва, ул. Берёзовая аллея, 19к6 (10 км до центра)",55.849443,37.625415,Ботанический сад,11.0,24.0,,монолитно-кирпичный,2023.0,2.8,не угловая,"пассажирский, грузовой",19к6,Двор,"подземный паркинг, наземный паркинг",нет,https://msk.etagi.com/realty/12178702/,raw,0.94,geo_recomputed,10.83,5.44,0.49,0.26,0.26,0.15
all,28000000.0,51.0,2.0,2.0,17.0,"Москва, ул. Профсоюзная, 60 (12 км до центра)",55.667823,37.548258,Новые Черемушки,6.0,8.5,,панельные,1999.0,2.64,не угловая,"пассажирский, грузовой",60,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12178730/,raw,0.46,geo_recomputed,10.29,6.42,0.22,0.13,0.16,0.21
all,63500000.0,90.0,3.0,16.0,24.0,"Москва, ул. Профсоюзная, 68к4",55.664126,37.544944,Воронцовская,8.0,15.0,,монолитно-кирпичный,,,угловая,,68к4,Двор,"подземный паркинг, парковка во дворе",нет,https://msk.etagi.com/realty/12178763/,raw,0.69,geo_recomputed,10.75,6.02,0.68,0.59,0.02,0.21
all,17600000.0,37.8,1.0,15.0,17.0,"Москва, ул. Маршала Катукова, 19к1 (14 км до центра)",55.808685,37.412083,Строгино,10.0,8.0,косметический ремонт,панельные,1979.0,,не угловая,"пассажирский, грузовой",19к1,Детская площадка,,нет,https://msk.etagi.com/realty/12178795/,raw,0.81,geo_recomputed,14.19,1.45,0.11,0.1,0.43,0.25
all,43000000.0,59.9,2.0,2.0,5.0,"Москва, ул. Колодезная, 5",55.795444,37.695905,Преображенская площадь,13.0,11.8,евроремонт,кирпич силикатный,2000.0,3.1,не угловая,,5,Двор,"наземный паркинг, подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12178865/,raw,1.11,geo_recomputed,6.95,8.4,0.06,0.42,0.24,0.27
all,18550000.0,40.0,1.0,,,"Москва, ул. Татьянин Парк, 19к2",55.657225,37.427004,Говорово,8.0,10.0,,,,,,,,,,,https://msk.etagi.com/realty/12178991/,raw,0.63,geo_recomputed,15.85,0.56,0.3,0.24,1.16,0.26
all,20500000.0,66.0,2.0,17.0,21.0,"Москва, ул. Новогиреевская, 5ак2 (10 км до центра)",55.761411,37.796948,Перово,17.0,11.0,без отделки,монолитные,,,не угловая,"грузовой, пассажирский",5ак2,Парковка,подземный паркинг,нет,https://msk.etagi.com/realty/12179013/,raw,1.41,geo_recomputed,11.39,2.86,0.31,0.41,0.13,0.24
all,20000000.0,45.0,2.0,2.0,5.0,"Москва, ул. Шумилова, 10",55.708176,37.772999,Кузьминки,8.0,6.0,косметический ремонт,панельные,,2.64,не угловая,,10,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12179062/,raw,0.68,geo_recomputed,11.0,3.73,0.12,0.14,0.22,0.29
all,15300000.0,38.6,1.0,7.0,14.0,"Москва, ул. Мячковский бульвар, 18",,,Марьино,15.0,8.3,,панели железобетонные,1995.0,,не угловая,,18,Детская площадка,,нет,https://msk.etagi.com/realty/12179070/,raw,,raw,,,,,,
