price,area_total,rooms,floor,floors_total,latitude,longitude,metro_walk_min,kitchen_area,build_year,ceiling_height,floor_position,yard,playground,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,parking_underground,parking_ground,parking_multilevel,parking_open,elevator_passenger,elevator_cargo,walls_norm_block,walls_norm_brick,walls_norm_monolith,walls_norm_other,walls_norm_panel,walls_norm_unknown,renovation_norm_cosmetic,renovation_norm_good,renovation_norm_no_repair,renovation_norm_other,renovation_norm_unknown
15800000.0,38.0,2.0,5.0,5.0,55.871572,37.691297,20.0,9.0,,,не угловая,Двор,нет,raw,1.68,geo_recomputed,14.09,2.33,0.15,0.08,0.82,0.66,415789.4736842105,0,0,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
18000000.0,40.0,1.0,4.0,22.0,55.812423,37.707754,19.0,9.0,,,не угловая,Двор,есть,raw,1.55,geo_recomputed,8.83,6.51,0.42,0.2,0.2,0.09,450000.0,0,0,0,0,1,0,False,False,True,False,False,False,True,False,False,False,False
11780000.0,38.9,1.0,1.0,12.0,55.875679,37.724338,45.0,8.6,1981.0,,не угловая,Двор,нет,raw,3.78,geo_recomputed,15.32,0.61,0.15,0.24,0.2,0.15,302827.763496144,0,1,0,0,1,0,False,False,False,False,True,False,True,False,False,False,False
17000000.0,28.6,1.0,21.0,22.0,55.821927,37.438619,5.0,8.0,,,не угловая,Детская площадка,нет,raw,0.41,geo_recomputed,13.51,2.84,0.76,0.39,0.49,0.35,594405.5944055944,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
7500000.0,27.2,0.0,10.0,26.0,55.665528,37.734192,12.0,9.0,,,не угловая,Детская площадка,нет,geo,1.04,geo_recomputed,12.17,5.88,0.78,0.17,1.05,0.6,275735.29411764705,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False
16500000.0,45.6,2.0,,,55.64317,37.54754,16.0,5.8,,2.64,не угловая,Двор,нет,raw,1.35,geo_recomputed,12.85,4.87,0.14,0.18,0.4,0.25,361842.10526315786,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
15499999.0,38.2,2.0,22.0,23.0,55.584619,37.705005,35.0,5.2,,,не угловая,Детская площадка,нет,geo,2.94,geo_recomputed,19.46,0.21,0.48,0.6,0.9,0.92,405759.13612565445,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
13900000.0,40.0,2.0,5.0,5.0,55.847437,37.491305,12.0,6.0,,3.0,не угловая,Двор,нет,raw,0.97,geo_recomputed,13.13,4.26,0.32,0.26,0.3,0.41,347500.0,0,1,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False
16200000.0,37.5,1.0,9.0,10.0,55.881631,37.6835,19.0,24.0,2022.0,2.6,не угловая,Двор,есть,raw,1.55,geo_recomputed,15.0,1.46,0.37,0.3,0.37,0.47,432000.0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
17600000.0,73.3,3.0,8.0,16.0,55.646406,37.482592,8.0,10.3,1985.0,,не угловая,Двор,нет,raw,0.64,geo_recomputed,14.42,1.65,0.24,0.17,0.16,0.1,240109.14051841747,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False
19000000.0,44.0,2.0,5.0,5.0,55.838031,37.519081,2.0,6.0,1959.0,3.0,не угловая,Двор,нет,raw,0.19,geo_recomputed,11.29,5.91,0.45,0.63,0.4,0.37,431818.1818181818,0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
18000000.0,52.0,2.0,6.0,9.0,55.763118,37.830078,19.0,10.0,,2.64,не угловая,Детская площадка,нет,raw,1.55,geo_recomputed,13.47,0.79,0.19,0.12,0.32,0.2,346153.8461538461,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
15000000.0,49.4,1.0,3.0,8.0,55.539171,37.535781,5.0,12.1,2001.0,3.05,не угловая,Двор,есть,raw,0.42,geo_recomputed,24.21,5.19,0.29,0.12,0.02,0.39,303643.7246963563,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
15500000.0,24.1,0.0,19.0,33.0,55.669407,37.439311,8.0,6.0,2024.0,2.62,не угловая,Двор,нет,raw,0.64,geo_recomputed,14.38,0.71,0.18,0.9,1.15,0.24,643153.5269709543,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
41000000.0,92.7,3.0,4.0,8.0,55.790327,37.501348,4.0,9.1,,3.0,не угловая,Детская площадка,нет,raw,0.34,geo_recomputed,8.31,7.35,0.24,0.11,0.45,0.52,442286.9471413161,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True
6500000.0,22.0,0.0,1.0,6.0,55.845926,37.576151,5.0,10.0,,3.0,не угловая,Двор,нет,raw,0.46,geo_recomputed,10.71,6.75,0.35,0.38,0.13,0.1,295454.54545454547,0,1,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False
32445000.0,97.0,3.0,3.0,21.0,55.761411,37.796948,17.0,10.0,,,не угловая,Парковка,нет,raw,1.41,geo_recomputed,11.39,2.86,0.31,0.41,0.13,0.24,334484.5360824742,1,0,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
21300000.0,64.4,3.0,3.0,14.0,55.691623,37.806299,27.0,9.5,1970.0,2.64,не угловая,Двор,есть,raw,2.22,geo_recomputed,13.71,1.44,0.57,0.74,0.44,0.42,330745.3416149068,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False
30000000.0,76.8,3.0,18.0,22.0,55.632413,37.415694,14.0,11.0,,,не угловая,Двор,нет,raw,1.2,geo_recomputed,18.29,2.69,0.82,0.1,0.91,0.6,390625.0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
19000000.0,51.6,2.0,12.0,17.0,55.619777,37.488404,5.0,8.4,1995.0,2.64,не угловая,Двор,нет,raw,0.45,geo_recomputed,16.74,0.33,0.26,0.09,0.46,0.02,368217.05426356586,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
21200000.0,41.0,2.0,6.0,8.0,55.806413,37.518228,3.0,6.0,,,,,,raw,0.21,geo_recomputed,8.57,8.05,0.21,0.13,0.36,0.05,517073.1707317073,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
15700000.0,33.4,1.0,5.0,43.0,55.836676,37.422243,18.0,7.2,,,не угловая,Двор,нет,raw,1.51,geo_recomputed,15.31,1.61,0.36,0.35,0.27,0.41,470059.880239521,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
21000000.0,54.0,2.0,2.0,17.0,55.829123,37.82211,31.0,10.0,,,не угловая,Детская площадка,нет,raw,2.6,geo_recomputed,15.49,0.3,0.11,0.01,0.97,0.3,388888.8888888889,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False
16500000.0,62.2,4.0,,,55.880364,37.646085,16.0,10.0,,,не угловая,Детская площадка,нет,raw,1.29,geo_recomputed,14.38,1.81,0.24,0.2,0.4,0.09,265273.3118971061,0,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False
27400000.0,81.6,3.0,19.0,23.0,55.878617,37.624992,18.0,12.0,2008.0,2.8,не угловая,Двор,нет,raw,1.49,geo_recomputed,14.07,2.3,0.07,0.26,0.19,0.05,335784.31372549024,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
13000000.0,22.0,0.0,14.0,25.0,55.818028,37.748475,9.0,4.0,,,не угловая,Двор,нет,raw,0.73,geo_recomputed,11.07,4.33,0.42,0.13,0.63,0.21,590909.0909090909,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
11000000.0,32.8,1.0,3.0,9.0,55.628988,37.511158,7.0,6.0,,,не угловая,Двор,нет,raw,0.59,geo_recomputed,15.18,2.09,0.33,0.25,0.4,0.23,335365.8536585366,0,1,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False
42500000.0,130.0,3.0,5.0,33.0,55.676585,37.634092,12.0,9.0,2011.0,2.64,не угловая,Двор,есть,raw,1.03,geo_recomputed,8.49,11.15,0.16,0.3,0.02,0.37,326923.07692307694,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
33500000.0,83.8,2.0,13.0,20.0,55.705853,37.631874,9.0,10.0,,,не угловая,Двор,нет,raw,0.72,geo_recomputed,5.25,12.46,0.66,0.57,0.46,0.09,399761.33651551313,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
5600000.0,13.0,0.0,2.0,5.0,55.784015,37.702292,3.0,3.0,,,не угловая,Парковка,нет,raw,0.29,geo_recomputed,6.47,8.73,0.23,0.38,0.34,0.07,430769.23076923075,0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
43000000.0,75.0,3.0,5.0,6.0,55.787948,37.592114,9.0,9.0,,,не угловая,Детская площадка,нет,raw,0.73,geo_recomputed,4.24,12.58,0.12,0.12,0.09,0.38,573333.3333333334,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
19600000.0,48.5,2.0,5.0,5.0,55.748518,37.514419,2.0,8.0,1952.0,3.0,не угловая,Двор,есть,raw,0.2,geo_recomputed,6.35,8.82,0.52,0.26,0.02,0.25,404123.7113402062,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
19900000.0,45.6,2.0,6.0,12.0,55.82662,37.582565,7.0,6.0,1980.0,2.65,не угловая,Двор,нет,raw,0.55,geo_recomputed,8.53,8.62,0.17,0.08,0.31,0.17,436403.50877192983,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False
23600000.0,53.5,3.0,1.0,5.0,55.713131,37.51308,12.0,5.6,,,не угловая,Детская площадка,нет,raw,1.03,geo_recomputed,7.75,6.76,0.15,0.24,0.09,1.26,441121.4953271028,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
27000000.0,41.5,1.0,18.0,28.0,55.698807,37.63853,7.0,12.0,2020.0,3.0,не угловая,Парковка,нет,raw,0.57,geo_recomputed,6.11,11.99,0.25,0.15,0.14,0.24,650602.4096385542,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
21500000.0,52.8,2.0,2.0,16.0,55.751168,37.40469,8.0,9.0,1979.0,2.64,не угловая,Двор,нет,raw,0.67,geo_recomputed,13.2,2.23,0.62,0.31,0.11,0.02,407196.9696969697,0,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False
15300000.0,32.7,1.0,7.0,9.0,55.600206,37.542913,8.0,6.0,1977.0,2.64,не угловая,Двор,есть,raw,0.66,geo_recomputed,17.5,1.22,0.07,0.21,0.61,0.21,467889.9082568807,0,1,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True
17200000.0,36.3,1.0,3.0,40.0,55.719511,37.728505,7.0,15.0,2027.0,,не угловая,Двор,нет,raw,0.59,geo_recomputed,7.95,6.77,0.5,0.25,0.12,0.11,473829.2011019284,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
23000000.0,37.2,1.0,2.0,21.0,55.693683,37.460259,6.0,9.0,2023.0,2.74,не угловая,Двор,нет,raw,0.46,geo_recomputed,11.7,2.93,0.28,0.13,0.5,0.26,618279.569892473,1,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
16000000.0,31.8,1.0,14.0,21.0,55.794188,37.652795,11.0,9.5,2023.0,2.7,не угловая,Двор,нет,raw,0.89,geo_recomputed,5.22,10.33,1.03,0.23,0.57,0.4,503144.6540880503,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
97000000.0,122.9,4.0,23.0,24.0,55.732235,37.456873,8.0,9.0,2021.0,2.9,не угловая,Двор,нет,raw,0.65,geo_recomputed,10.18,4.85,0.15,0.08,0.4,0.29,789259.5606183889,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
25500000.0,76.7,3.0,9.0,9.0,55.73772,37.820502,9.0,8.3,,,не угловая,Двор,нет,raw,0.76,geo_recomputed,12.93,1.29,0.11,0.2,0.6,0.38,332464.14602346806,0,1,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
18750000.0,41.7,2.0,4.0,5.0,55.736382,37.530211,6.0,9.0,1962.0,,угловая,Двор,нет,raw,0.52,geo_recomputed,5.63,8.91,0.13,0.19,0.07,0.37,449640.28776978416,0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
22500000.0,44.9,2.0,6.0,9.0,55.698046,37.491242,11.0,6.0,1970.0,2.64,не угловая,Двор,есть,raw,0.89,geo_recomputed,9.84,4.93,0.18,0.05,0.31,0.37,501113.58574610244,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True
33900000.0,65.0,3.0,5.0,8.0,55.768881,37.653864,5.0,9.0,1932.0,2.64,не угловая,Двор,есть,raw,0.38,geo_recomputed,3.03,11.86,0.08,0.24,0.13,0.25,521538.46153846156,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
14700000.0,34.8,1.0,3.0,9.0,55.734719,37.749032,10.0,6.0,1968.0,2.64,не угловая,Двор,нет,raw,0.86,geo_recomputed,8.57,5.74,0.1,0.14,0.15,0.34,422413.7931034483,0,0,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
12800000.0,38.0,1.0,13.0,17.0,55.874935,37.516323,9.0,8.0,,,не угловая,Двор,нет,raw,0.76,geo_recomputed,14.99,2.26,0.17,0.16,0.25,0.11,336842.1052631579,0,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
28000000.0,74.3,3.0,4.0,5.0,55.801136,37.542329,9.0,7.9,,2.8,не угловая,Парковка,нет,raw,0.74,geo_recomputed,7.11,9.64,0.11,0.29,0.12,0.52,376850.6056527591,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
19990000.0,38.5,1.0,3.0,27.0,55.807856,37.759373,12.0,12.0,2020.0,3.0,не угловая,Двор,есть,raw,1.0,geo_recomputed,10.91,4.7,0.13,0.24,0.1,0.29,519220.7792207792,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
29900000.0,67.9,2.0,2.0,15.0,55.559746,37.575639,11.0,22.0,2017.0,2.7,не угловая,Двор,есть,raw,0.94,geo_recomputed,21.55,2.1,0.43,0.44,0.48,0.88,440353.4609720176,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
20000000.0,53.0,2.0,17.0,25.0,55.860752,37.37244,17.0,14.0,2019.0,2.7,не угловая,Двор,есть,raw,1.44,geo_recomputed,19.41,1.55,0.19,0.42,1.16,1.21,377358.4905660377,1,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
29950000.0,89.0,3.0,5.0,31.0,55.814963,37.756209,15.0,21.9,2026.0,2.4,не угловая,Двор,нет,raw,1.23,geo_recomputed,11.23,4.25,0.6,0.27,0.81,0.19,336516.8539325843,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
17100000.0,27.0,0.0,7.0,32.0,55.740917,37.506926,7.0,3.0,2025.0,2.74,не угловая,Двор,нет,raw,0.6,geo_recomputed,6.92,8.01,0.38,0.35,0.31,0.23,633333.3333333334,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False
16990000.0,57.0,3.0,1.0,9.0,55.763776,37.831794,20.0,7.0,,,не угловая,Детская площадка,нет,raw,1.67,geo_recomputed,13.59,0.68,0.21,0.11,0.33,0.09,298070.1754385965,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
21990000.0,63.0,3.0,9.0,14.0,55.847513,37.482079,10.0,8.4,,2.64,не угловая,Двор,нет,raw,0.81,geo_recomputed,13.49,4.08,0.18,0.12,0.44,0.34,349047.61904761905,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
21500000.0,37.0,1.0,28.0,39.0,55.808913,37.758042,12.0,10.0,2020.0,3.0,не угловая,Двор,есть,raw,1.0,geo_recomputed,10.91,4.67,0.24,0.35,0.2,0.37,581081.0810810811,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,True
27500000.0,36.1,0.0,7.0,43.0,55.767656,37.501878,13.0,9.0,2023.0,3.0,не угловая,Двор,есть,raw,1.11,geo_recomputed,7.32,8.28,0.41,0.75,0.74,0.64,761772.8531855956,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
13500000.0,38.6,1.0,2.0,12.0,55.869178,37.631766,21.0,8.5,1983.0,2.64,не угловая,Двор,нет,raw,1.75,geo_recomputed,13.05,3.21,0.33,0.1,0.58,0.28,349740.93264248705,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
16830000.0,38.3,1.0,22.0,22.0,55.602225,37.528765,6.0,10.0,1984.0,2.64,не угловая,Двор,есть,raw,0.53,geo_recomputed,17.54,1.08,0.15,0.3,0.18,0.4,439425.58746736293,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
12500000.0,38.4,2.0,1.0,12.0,55.655051,37.382852,3.0,6.4,,2.65,не угловая,Двор,нет,raw,0.22,geo_recomputed,18.15,3.16,0.58,0.3,0.98,0.18,325520.8333333334,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
19000000.0,64.0,3.0,1.0,17.0,55.766466,37.827033,21.0,7.0,1993.0,2.64,не угловая,Двор,есть,raw,1.76,geo_recomputed,13.32,0.99,0.32,0.17,0.74,0.08,296875.0,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False
28000000.0,49.9,1.0,18.0,22.0,55.784607,37.495348,8.0,17.2,2023.0,3.1,не угловая,Двор,есть,raw,0.67,geo_recomputed,8.34,7.17,0.55,0.24,0.44,0.26,561122.244488978,1,0,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
16000000.0,44.9,2.0,7.0,12.0,55.876945,37.52342,15.0,9.0,1967.0,2.64,не угловая,Двор,есть,raw,1.22,geo_recomputed,15.02,2.35,0.34,0.17,0.29,0.45,356347.438752784,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
52000000.0,70.0,2.0,10.0,19.0,55.761259,37.512631,11.0,17.0,,,не угловая,Двор,нет,raw,0.91,geo_recomputed,6.52,8.99,0.24,0.18,0.58,0.68,742857.1428571428,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
34000000.0,50.0,2.0,4.0,9.0,55.724616,37.558823,4.0,10.0,,2.7,не угловая,Двор,нет,raw,0.32,geo_recomputed,4.69,9.9,0.11,0.13,0.2,0.23,680000.0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
6540500.0,31.5,0.0,1.0,2.0,55.654157,37.716405,9.0,10.0,,2.64,не угловая,Двор,нет,raw,0.74,geo_recomputed,12.6,5.78,0.16,0.13,0.97,0.0,207634.92063492062,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
40000000.0,69.0,2.0,15.0,20.0,55.688532,37.659003,9.0,10.0,,,не угловая,Двор,нет,raw,0.79,geo_recomputed,7.58,10.7,0.61,0.28,0.5,0.5,579710.1449275363,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
18500000.0,44.3,2.0,5.0,9.0,55.871854,37.602948,10.0,6.5,1976.0,2.64,не угловая,Двор,есть,raw,0.85,geo_recomputed,13.33,3.45,0.39,0.11,0.17,0.18,417607.223476298,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True
23900000.0,60.1,2.0,27.0,37.0,55.860514,37.46767,9.0,10.2,2014.0,2.75,не угловая,Двор,есть,raw,0.75,geo_recomputed,15.18,2.49,0.57,0.21,0.69,0.19,397670.54908485856,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
16500000.0,27.1,0.0,5.0,33.0,55.881631,37.502202,12.0,5.0,2022.0,2.65,не угловая,Двор,есть,raw,1.0,geo_recomputed,16.04,1.13,0.6,0.45,0.64,0.42,608856.0885608856,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
21800000.0,67.0,3.0,16.0,22.0,55.807881,37.391781,10.0,9.0,,2.65,не угловая,Детская площадка,нет,raw,0.8,geo_recomputed,15.3,0.22,0.32,0.21,0.11,0.18,325373.1343283582,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
25900000.0,67.5,3.0,1.0,16.0,55.644862,37.485152,10.0,10.0,1976.0,2.64,не угловая,Двор,есть,raw,0.8,geo_recomputed,14.47,1.69,0.21,0.11,0.18,0.07,383703.7037037037,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
32000000.0,61.7,2.0,21.0,22.0,55.784607,37.495348,8.0,18.6,2023.0,3.1,не угловая,Двор,есть,raw,0.67,geo_recomputed,8.34,7.17,0.55,0.24,0.44,0.26,518638.57374392217,1,0,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
17000000.0,57.0,3.0,1.0,22.0,55.544092,37.540623,2.0,5.0,2003.0,3.2,не угловая,Двор,нет,raw,0.16,geo_recomputed,23.61,4.56,0.24,0.17,0.07,0.45,298245.6140350877,0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
16000000.0,50.7,2.0,12.0,13.0,55.93206,37.388002,12.0,10.5,2023.0,3.24,не угловая,Двор,нет,raw,0.98,geo_recomputed,24.53,6.61,0.96,2.3,2.76,0.72,315581.85404339246,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
11800000.0,21.5,0.0,9.0,25.0,55.602566,37.734192,15.0,6.0,2020.0,2.64,не угловая,Двор,есть,raw,1.25,geo_recomputed,18.22,0.77,0.23,0.13,0.44,0.21,548837.2093023256,1,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
24000000.0,58.2,2.0,17.0,17.0,55.670361,37.562883,6.0,9.0,1994.0,2.64,не угловая,Двор,нет,raw,0.53,geo_recomputed,9.68,7.34,0.12,0.08,0.35,0.19,412371.1340206185,0,0,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
15000000.0,38.3,1.0,5.0,22.0,55.613778,37.535763,10.0,9.0,1964.0,,не угловая,Двор,нет,raw,0.86,geo_recomputed,16.19,2.43,0.25,0.31,0.36,0.14,391644.90861618804,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False
20000000.0,46.7,2.0,1.0,9.0,55.694256,37.585817,12.0,9.6,1965.0,2.64,не угловая,Двор,нет,raw,0.96,geo_recomputed,6.71,10.01,0.27,0.09,0.33,0.31,428265.52462526766,0,1,0,0,1,0,False,False,False,False,True,False,False,True,False,False,False
52800000.0,74.8,3.0,6.0,28.0,55.780411,37.468838,14.0,35.0,,2.5,не угловая,Двор,нет,raw,1.13,geo_recomputed,9.7,5.8,0.12,0.29,0.11,0.11,705882.3529411765,0,0,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
27900000.0,75.8,3.0,5.0,5.0,55.701592,37.659021,7.0,10.0,1957.0,3.0,не угловая,Двор,нет,raw,0.57,geo_recomputed,6.25,10.72,0.41,0.15,0.29,0.38,368073.87862796837,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
15500000.0,46.5,2.0,5.0,5.0,55.710317,37.73315,2.0,6.0,,2.64,не угловая,Двор,нет,raw,0.14,geo_recomputed,8.71,6.23,0.25,0.11,0.5,0.17,333333.3333333333,0,1,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
29999999.0,51.1,2.0,8.0,9.0,55.744541,37.548375,8.0,7.5,1969.0,3.2,не угловая,Детская площадка,нет,raw,0.64,geo_recomputed,4.29,10.36,0.21,0.35,0.12,0.14,587084.1291585127,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
22000000.0,61.0,2.0,3.0,14.0,55.737172,37.85002,15.0,9.0,1996.0,2.64,не угловая,Двор,есть,raw,1.25,geo_recomputed,14.77,0.54,0.2,0.15,0.1,0.21,360655.737704918,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
18990000.0,39.3,1.0,42.0,53.0,55.830639,37.399255,3.0,4.0,2025.0,3.0,не угловая,Детская площадка,нет,raw,0.28,geo_recomputed,16.09,0.24,0.97,0.9,1.33,0.15,483206.10687022906,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
18500000.0,37.1,2.0,6.0,9.0,55.739215,37.46909,5.0,9.0,1965.0,2.56,не угловая,Двор,нет,raw,0.38,geo_recomputed,9.28,5.8,0.54,0.09,0.51,0.19,498652.29110512126,0,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False
24860000.0,53.3,2.0,22.0,53.0,55.830639,37.399255,3.0,24.0,2025.0,,не угловая,Детская площадка,нет,raw,0.28,geo_recomputed,16.09,0.24,0.97,0.9,1.33,0.15,466416.51031894935,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
19100000.0,51.0,3.0,9.0,9.0,55.864258,37.609425,3.0,6.0,1976.0,2.64,не угловая,Двор,есть,raw,0.27,geo_recomputed,12.47,4.11,0.15,0.09,0.32,0.14,374509.8039215686,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
67500000.0,79.0,3.0,29.0,52.0,55.695804,37.485664,9.0,19.0,2020.0,3.0,не угловая,Двор,нет,raw,0.78,geo_recomputed,10.27,4.54,0.34,0.33,0.13,0.41,854430.3797468354,1,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
55000000.0,82.5,3.0,2.0,5.0,55.757602,37.637012,5.0,9.0,1880.0,2.64,не угловая,Двор,есть,raw,0.38,geo_recomputed,1.47,12.88,0.39,0.27,0.06,0.06,666666.6666666666,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
11100000.0,31.3,1.0,5.0,9.0,55.72964,37.771795,2.0,10.0,1965.0,2.64,не угловая,Двор,есть,raw,0.18,geo_recomputed,10.09,4.28,0.19,0.22,0.53,0.04,354632.58785942494,0,1,0,0,1,0,False,False,False,True,False,False,True,False,False,False,False
30000000.0,70.0,3.0,1.0,5.0,55.682047,37.556703,7.0,10.0,1958.0,2.95,не угловая,Двор,нет,raw,0.61,geo_recomputed,8.63,7.73,0.24,0.09,0.41,0.14,428571.4285714286,0,1,0,0,1,0,False,False,False,True,False,False,False,False,True,False,False
